,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ID,CLASS,filename,split,label,species
7353,7353,7353,7353,7354,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0009_796940.jpg,test,125,Nelson Sharp tailed Sparrow
7354,7354,7354,7354,7355,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0024_118010.jpg,test,125,Nelson Sharp tailed Sparrow
7355,7355,7355,7355,7356,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0008_796944.jpg,test,125,Nelson Sharp tailed Sparrow
7356,7356,7356,7356,7357,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0025_796945.jpg,test,125,Nelson Sharp tailed Sparrow
7357,7357,7357,7357,7358,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0052_796903.jpg,test,125,Nelson Sharp tailed Sparrow
7360,7360,7360,7360,7361,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0076_117964.jpg,test,125,Nelson Sharp tailed Sparrow
7364,7364,7364,7364,7365,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0037_117986.jpg,test,125,Nelson Sharp tailed Sparrow
7368,7368,7368,7368,7369,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0047_117991.jpg,test,125,Nelson Sharp tailed Sparrow
7371,7371,7371,7371,7372,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0061_796907.jpg,test,125,Nelson Sharp tailed Sparrow
7373,7373,7373,7373,7374,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0006_796909.jpg,test,125,Nelson Sharp tailed Sparrow
7378,7378,7378,7378,7379,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0003_796917.jpg,test,125,Nelson Sharp tailed Sparrow
7382,7382,7382,7382,7383,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0029_796923.jpg,test,125,Nelson Sharp tailed Sparrow
7383,7383,7383,7383,7384,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0035_796924.jpg,test,125,Nelson Sharp tailed Sparrow
7384,7384,7384,7384,7385,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0070_796925.jpg,test,125,Nelson Sharp tailed Sparrow
7385,7385,7385,7385,7386,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0041_796926.jpg,test,125,Nelson Sharp tailed Sparrow
7386,7386,7386,7386,7387,127,127.Savannah_Sparrow/Savannah_Sparrow_0048_120321.jpg,test,126,Savannah Sparrow
7387,7387,7387,7387,7388,127,127.Savannah_Sparrow/Savannah_Sparrow_0023_120326.jpg,test,126,Savannah Sparrow
7388,7388,7388,7388,7389,127,127.Savannah_Sparrow/Savannah_Sparrow_0059_119810.jpg,test,126,Savannah Sparrow
7390,7390,7390,7390,7391,127,127.Savannah_Sparrow/Savannah_Sparrow_0106_118294.jpg,test,126,Savannah Sparrow
7393,7393,7393,7393,7394,127,127.Savannah_Sparrow/Savannah_Sparrow_0058_118323.jpg,test,126,Savannah Sparrow
7394,7394,7394,7394,7395,127,127.Savannah_Sparrow/Savannah_Sparrow_0096_120376.jpg,test,126,Savannah Sparrow
7395,7395,7395,7395,7396,127,127.Savannah_Sparrow/Savannah_Sparrow_0043_119362.jpg,test,126,Savannah Sparrow
7397,7397,7397,7397,7398,127,127.Savannah_Sparrow/Savannah_Sparrow_0075_116305.jpg,test,126,Savannah Sparrow
7399,7399,7399,7399,7400,127,127.Savannah_Sparrow/Savannah_Sparrow_0115_118882.jpg,test,126,Savannah Sparrow
7402,7402,7402,7402,7403,127,127.Savannah_Sparrow/Savannah_Sparrow_0117_119917.jpg,test,126,Savannah Sparrow
7403,7403,7403,7403,7404,127,127.Savannah_Sparrow/Savannah_Sparrow_0015_118910.jpg,test,126,Savannah Sparrow
7404,7404,7404,7404,7405,127,127.Savannah_Sparrow/Savannah_Sparrow_0131_119946.jpg,test,126,Savannah Sparrow
7407,7407,7407,7407,7408,127,127.Savannah_Sparrow/Savannah_Sparrow_0139_119444.jpg,test,126,Savannah Sparrow
7408,7408,7408,7408,7409,127,127.Savannah_Sparrow/Savannah_Sparrow_0132_119962.jpg,test,126,Savannah Sparrow
7412,7412,7412,7412,7413,127,127.Savannah_Sparrow/Savannah_Sparrow_0028_119982.jpg,test,126,Savannah Sparrow
7414,7414,7414,7414,7415,127,127.Savannah_Sparrow/Savannah_Sparrow_0057_120016.jpg,test,126,Savannah Sparrow
7417,7417,7417,7417,7418,127,127.Savannah_Sparrow/Savannah_Sparrow_0084_120063.jpg,test,126,Savannah Sparrow
7420,7420,7420,7420,7421,127,127.Savannah_Sparrow/Savannah_Sparrow_0136_119581.jpg,test,126,Savannah Sparrow
7421,7421,7421,7421,7422,127,127.Savannah_Sparrow/Savannah_Sparrow_0035_120099.jpg,test,126,Savannah Sparrow
7423,7423,7423,7423,7424,127,127.Savannah_Sparrow/Savannah_Sparrow_0032_120109.jpg,test,126,Savannah Sparrow
7424,7424,7424,7424,7425,127,127.Savannah_Sparrow/Savannah_Sparrow_0051_118574.jpg,test,126,Savannah Sparrow
7427,7427,7427,7427,7428,127,127.Savannah_Sparrow/Savannah_Sparrow_0135_119620.jpg,test,126,Savannah Sparrow
7430,7430,7430,7430,7431,127,127.Savannah_Sparrow/Savannah_Sparrow_0025_119124.jpg,test,126,Savannah Sparrow
7433,7433,7433,7433,7434,127,127.Savannah_Sparrow/Savannah_Sparrow_0095_119670.jpg,test,126,Savannah Sparrow
7435,7435,7435,7435,7436,127,127.Savannah_Sparrow/Savannah_Sparrow_0062_120185.jpg,test,126,Savannah Sparrow
7439,7439,7439,7439,7440,127,127.Savannah_Sparrow/Savannah_Sparrow_0005_119735.jpg,test,126,Savannah Sparrow
7440,7440,7440,7440,7441,127,127.Savannah_Sparrow/Savannah_Sparrow_0019_118200.jpg,test,126,Savannah Sparrow
7441,7441,7441,7441,7442,127,127.Savannah_Sparrow/Savannah_Sparrow_0114_119750.jpg,test,126,Savannah Sparrow
7442,7442,7442,7442,7443,127,127.Savannah_Sparrow/Savannah_Sparrow_0076_120267.jpg,test,126,Savannah Sparrow
7445,7445,7445,7445,7446,127,127.Savannah_Sparrow/Savannah_Sparrow_0093_118267.jpg,test,126,Savannah Sparrow
7446,7446,7446,7446,7447,128,128.Seaside_Sparrow/Seaside_Sparrow_0052_796498.jpg,test,127,Seaside Sparrow
7448,7448,7448,7448,7449,128,128.Seaside_Sparrow/Seaside_Sparrow_0062_796503.jpg,test,127,Seaside Sparrow
7449,7449,7449,7449,7450,128,128.Seaside_Sparrow/Seaside_Sparrow_0065_796504.jpg,test,127,Seaside Sparrow
7450,7450,7450,7450,7451,128,128.Seaside_Sparrow/Seaside_Sparrow_0033_796506.jpg,test,127,Seaside Sparrow
7451,7451,7451,7451,7452,128,128.Seaside_Sparrow/Seaside_Sparrow_0054_796507.jpg,test,127,Seaside Sparrow
7453,7453,7453,7453,7454,128,128.Seaside_Sparrow/Seaside_Sparrow_0043_796510.jpg,test,127,Seaside Sparrow
7456,7456,7456,7456,7457,128,128.Seaside_Sparrow/Seaside_Sparrow_0004_796514.jpg,test,127,Seaside Sparrow
7457,7457,7457,7457,7458,128,128.Seaside_Sparrow/Seaside_Sparrow_0068_796515.jpg,test,127,Seaside Sparrow
7462,7462,7462,7462,7463,128,128.Seaside_Sparrow/Seaside_Sparrow_0034_796521.jpg,test,127,Seaside Sparrow
7465,7465,7465,7465,7466,128,128.Seaside_Sparrow/Seaside_Sparrow_0031_796526.jpg,test,127,Seaside Sparrow
7469,7469,7469,7469,7470,128,128.Seaside_Sparrow/Seaside_Sparrow_0037_796531.jpg,test,127,Seaside Sparrow
7472,7472,7472,7472,7473,128,128.Seaside_Sparrow/Seaside_Sparrow_0013_796535.jpg,test,127,Seaside Sparrow
7474,7474,7474,7474,7475,128,128.Seaside_Sparrow/Seaside_Sparrow_0008_796538.jpg,test,127,Seaside Sparrow
7475,7475,7475,7475,7476,128,128.Seaside_Sparrow/Seaside_Sparrow_0003_796539.jpg,test,127,Seaside Sparrow
7476,7476,7476,7476,7477,128,128.Seaside_Sparrow/Seaside_Sparrow_0070_796540.jpg,test,127,Seaside Sparrow
7477,7477,7477,7477,7478,128,128.Seaside_Sparrow/Seaside_Sparrow_0063_120707.jpg,test,127,Seaside Sparrow
7478,7478,7478,7478,7479,128,128.Seaside_Sparrow/Seaside_Sparrow_0056_120710.jpg,test,127,Seaside Sparrow
7480,7480,7480,7480,7481,128,128.Seaside_Sparrow/Seaside_Sparrow_0018_120716.jpg,test,127,Seaside Sparrow
7482,7482,7482,7482,7483,128,128.Seaside_Sparrow/Seaside_Sparrow_0022_120721.jpg,test,127,Seaside Sparrow
7485,7485,7485,7485,7486,128,128.Seaside_Sparrow/Seaside_Sparrow_0020_120743.jpg,test,127,Seaside Sparrow
7486,7486,7486,7486,7487,128,128.Seaside_Sparrow/Seaside_Sparrow_0058_120744.jpg,test,127,Seaside Sparrow
7487,7487,7487,7487,7488,128,128.Seaside_Sparrow/Seaside_Sparrow_0007_120690.jpg,test,127,Seaside Sparrow
7491,7491,7491,7491,7492,128,128.Seaside_Sparrow/Seaside_Sparrow_0032_120767.jpg,test,127,Seaside Sparrow
7493,7493,7493,7493,7494,128,128.Seaside_Sparrow/Seaside_Sparrow_0030_120780.jpg,test,127,Seaside Sparrow
7496,7496,7496,7496,7497,128,128.Seaside_Sparrow/Seaside_Sparrow_0059_120794.jpg,test,127,Seaside Sparrow
7497,7497,7497,7497,7498,128,128.Seaside_Sparrow/Seaside_Sparrow_0026_120798.jpg,test,127,Seaside Sparrow
7499,7499,7499,7499,7500,128,128.Seaside_Sparrow/Seaside_Sparrow_0069_120700.jpg,test,127,Seaside Sparrow
7501,7501,7501,7501,7502,128,128.Seaside_Sparrow/Seaside_Sparrow_0038_120819.jpg,test,127,Seaside Sparrow
7504,7504,7504,7504,7505,128,128.Seaside_Sparrow/Seaside_Sparrow_0019_120826.jpg,test,127,Seaside Sparrow
7505,7505,7505,7505,7506,128,128.Seaside_Sparrow/Seaside_Sparrow_0029_120828.jpg,test,127,Seaside Sparrow
7506,7506,7506,7506,7507,129,129.Song_Sparrow/Song_Sparrow_0060_122371.jpg,test,128,Song Sparrow
7508,7508,7508,7508,7509,129,129.Song_Sparrow/Song_Sparrow_0118_121905.jpg,test,128,Song Sparrow
7509,7509,7509,7509,7510,129,129.Song_Sparrow/Song_Sparrow_0059_120885.jpg,test,128,Song Sparrow
7510,7510,7510,7510,7511,129,129.Song_Sparrow/Song_Sparrow_0067_122424.jpg,test,128,Song Sparrow
7511,7511,7511,7511,7512,129,129.Song_Sparrow/Song_Sparrow_0003_122425.jpg,test,128,Song Sparrow
7515,7515,7515,7515,7516,129,129.Song_Sparrow/Song_Sparrow_0126_120901.jpg,test,128,Song Sparrow
7517,7517,7517,7517,7518,129,129.Song_Sparrow/Song_Sparrow_0071_122446.jpg,test,128,Song Sparrow
7519,7519,7519,7519,7520,129,129.Song_Sparrow/Song_Sparrow_0097_121438.jpg,test,128,Song Sparrow
7520,7520,7520,7520,7521,129,129.Song_Sparrow/Song_Sparrow_0045_121951.jpg,test,128,Song Sparrow
7522,7522,7522,7522,7523,129,129.Song_Sparrow/Song_Sparrow_0009_121025.jpg,test,128,Song Sparrow
7525,7525,7525,7525,7526,129,129.Song_Sparrow/Song_Sparrow_0035_120986.jpg,test,128,Song Sparrow
7528,7528,7528,7528,7529,129,129.Song_Sparrow/Song_Sparrow_0050_121514.jpg,test,128,Song Sparrow
7530,7530,7530,7530,7531,129,129.Song_Sparrow/Song_Sparrow_0080_121033.jpg,test,128,Song Sparrow
7531,7531,7531,7531,7532,129,129.Song_Sparrow/Song_Sparrow_0069_122065.jpg,test,128,Song Sparrow
7532,7532,7532,7532,7533,129,129.Song_Sparrow/Song_Sparrow_0053_121554.jpg,test,128,Song Sparrow
7536,7536,7536,7536,7537,129,129.Song_Sparrow/Song_Sparrow_0102_122090.jpg,test,128,Song Sparrow
7537,7537,7537,7537,7538,129,129.Song_Sparrow/Song_Sparrow_0130_121583.jpg,test,128,Song Sparrow
7538,7538,7538,7538,7539,129,129.Song_Sparrow/Song_Sparrow_0037_121078.jpg,test,128,Song Sparrow
7539,7539,7539,7539,7540,129,129.Song_Sparrow/Song_Sparrow_0057_121090.jpg,test,128,Song Sparrow
7545,7545,7545,7545,7546,129,129.Song_Sparrow/Song_Sparrow_0001_122169.jpg,test,128,Song Sparrow
7547,7547,7547,7547,7548,129,129.Song_Sparrow/Song_Sparrow_0038_121666.jpg,test,128,Song Sparrow
7549,7549,7549,7549,7550,129,129.Song_Sparrow/Song_Sparrow_0015_122081.jpg,test,128,Song Sparrow
7551,7551,7551,7551,7552,129,129.Song_Sparrow/Song_Sparrow_0113_121683.jpg,test,128,Song Sparrow
7552,7552,7552,7552,7553,129,129.Song_Sparrow/Song_Sparrow_0099_121193.jpg,test,128,Song Sparrow
7556,7556,7556,7556,7557,129,129.Song_Sparrow/Song_Sparrow_0106_121154.jpg,test,128,Song Sparrow
7557,7557,7557,7557,7558,129,129.Song_Sparrow/Song_Sparrow_0114_121233.jpg,test,128,Song Sparrow
7558,7558,7558,7558,7559,129,129.Song_Sparrow/Song_Sparrow_0123_121249.jpg,test,128,Song Sparrow
7559,7559,7559,7559,7560,129,129.Song_Sparrow/Song_Sparrow_0034_121255.jpg,test,128,Song Sparrow
7561,7561,7561,7561,7562,129,129.Song_Sparrow/Song_Sparrow_0096_121313.jpg,test,128,Song Sparrow
7564,7564,7564,7564,7565,129,129.Song_Sparrow/Song_Sparrow_0108_121327.jpg,test,128,Song Sparrow
7572,7572,7572,7572,7573,130,130.Tree_Sparrow/Tree_Sparrow_0066_123569.jpg,test,129,Tree Sparrow
7573,7573,7573,7573,7574,130,130.Tree_Sparrow/Tree_Sparrow_0053_122933.jpg,test,129,Tree Sparrow
7575,7575,7575,7575,7576,130,130.Tree_Sparrow/Tree_Sparrow_0044_122946.jpg,test,129,Tree Sparrow
7576,7576,7576,7576,7577,130,130.Tree_Sparrow/Tree_Sparrow_0005_122949.jpg,test,129,Tree Sparrow
7579,7579,7579,7579,7580,130,130.Tree_Sparrow/Tree_Sparrow_0011_122964.jpg,test,129,Tree Sparrow
7580,7580,7580,7580,7581,130,130.Tree_Sparrow/Tree_Sparrow_0112_125014.jpg,test,129,Tree Sparrow
7581,7581,7581,7581,7582,130,130.Tree_Sparrow/Tree_Sparrow_0072_123991.jpg,test,129,Tree Sparrow
7582,7582,7582,7582,7583,130,130.Tree_Sparrow/Tree_Sparrow_0042_124512.jpg,test,129,Tree Sparrow
7585,7585,7585,7585,7586,130,130.Tree_Sparrow/Tree_Sparrow_0062_123000.jpg,test,129,Tree Sparrow
7586,7586,7586,7586,7587,130,130.Tree_Sparrow/Tree_Sparrow_0076_123669.jpg,test,129,Tree Sparrow
7587,7587,7587,7587,7588,130,130.Tree_Sparrow/Tree_Sparrow_0043_124034.jpg,test,129,Tree Sparrow
7588,7588,7588,7588,7589,130,130.Tree_Sparrow/Tree_Sparrow_0015_125105.jpg,test,129,Tree Sparrow
7590,7590,7590,7590,7591,130,130.Tree_Sparrow/Tree_Sparrow_0095_124090.jpg,test,129,Tree Sparrow
7592,7592,7592,7592,7593,130,130.Tree_Sparrow/Tree_Sparrow_0058_123591.jpg,test,129,Tree Sparrow
7595,7595,7595,7595,7596,130,130.Tree_Sparrow/Tree_Sparrow_0080_124120.jpg,test,129,Tree Sparrow
7596,7596,7596,7596,7597,130,130.Tree_Sparrow/Tree_Sparrow_0113_123613.jpg,test,129,Tree Sparrow
7600,7600,7600,7600,7601,130,130.Tree_Sparrow/Tree_Sparrow_0068_125230.jpg,test,129,Tree Sparrow
7601,7601,7601,7601,7602,130,130.Tree_Sparrow/Tree_Sparrow_0025_124233.jpg,test,129,Tree Sparrow
7602,7602,7602,7602,7603,130,130.Tree_Sparrow/Tree_Sparrow_0105_123227.jpg,test,129,Tree Sparrow
7605,7605,7605,7605,7606,130,130.Tree_Sparrow/Tree_Sparrow_0088_125305.jpg,test,129,Tree Sparrow
7606,7606,7606,7606,7607,130,130.Tree_Sparrow/Tree_Sparrow_0090_110145.jpg,test,129,Tree Sparrow
7608,7608,7608,7608,7609,130,130.Tree_Sparrow/Tree_Sparrow_0127_125322.jpg,test,129,Tree Sparrow
7610,7610,7610,7610,7611,130,130.Tree_Sparrow/Tree_Sparrow_0036_122772.jpg,test,129,Tree Sparrow
7612,7612,7612,7612,7613,130,130.Tree_Sparrow/Tree_Sparrow_0109_123802.jpg,test,129,Tree Sparrow
7613,7613,7613,7613,7614,130,130.Tree_Sparrow/Tree_Sparrow_0024_123805.jpg,test,129,Tree Sparrow
7614,7614,7614,7614,7615,130,130.Tree_Sparrow/Tree_Sparrow_0009_123294.jpg,test,129,Tree Sparrow
7619,7619,7619,7619,7620,130,130.Tree_Sparrow/Tree_Sparrow_0028_122829.jpg,test,129,Tree Sparrow
7621,7621,7621,7621,7622,130,130.Tree_Sparrow/Tree_Sparrow_0073_123871.jpg,test,129,Tree Sparrow
7622,7622,7622,7622,7623,130,130.Tree_Sparrow/Tree_Sparrow_0030_122850.jpg,test,129,Tree Sparrow
7624,7624,7624,7624,7625,130,130.Tree_Sparrow/Tree_Sparrow_0128_123979.jpg,test,129,Tree Sparrow
7628,7628,7628,7628,7629,131,131.Vesper_Sparrow/Vesper_Sparrow_0052_125444.jpg,test,130,Vesper Sparrow
7629,7629,7629,7629,7630,131,131.Vesper_Sparrow/Vesper_Sparrow_0065_125446.jpg,test,130,Vesper Sparrow
7630,7630,7630,7630,7631,131,131.Vesper_Sparrow/Vesper_Sparrow_0043_125703.jpg,test,130,Vesper Sparrow
7635,7635,7635,7635,7636,131,131.Vesper_Sparrow/Vesper_Sparrow_0095_125459.jpg,test,130,Vesper Sparrow
7636,7636,7636,7636,7637,131,131.Vesper_Sparrow/Vesper_Sparrow_0083_125718.jpg,test,130,Vesper Sparrow
7637,7637,7637,7637,7638,131,131.Vesper_Sparrow/Vesper_Sparrow_0023_125465.jpg,test,130,Vesper Sparrow
7639,7639,7639,7639,7640,131,131.Vesper_Sparrow/Vesper_Sparrow_0047_125788.jpg,test,130,Vesper Sparrow
7641,7641,7641,7641,7642,131,131.Vesper_Sparrow/Vesper_Sparrow_0089_125705.jpg,test,130,Vesper Sparrow
7643,7643,7643,7643,7644,131,131.Vesper_Sparrow/Vesper_Sparrow_0082_125503.jpg,test,130,Vesper Sparrow
7645,7645,7645,7645,7646,131,131.Vesper_Sparrow/Vesper_Sparrow_0086_125776.jpg,test,130,Vesper Sparrow
7646,7646,7646,7646,7647,131,131.Vesper_Sparrow/Vesper_Sparrow_0004_125787.jpg,test,130,Vesper Sparrow
7649,7649,7649,7649,7650,131,131.Vesper_Sparrow/Vesper_Sparrow_0081_125541.jpg,test,130,Vesper Sparrow
7650,7650,7650,7650,7651,131,131.Vesper_Sparrow/Vesper_Sparrow_0049_125806.jpg,test,130,Vesper Sparrow
7654,7654,7654,7654,7655,131,131.Vesper_Sparrow/Vesper_Sparrow_0032_125564.jpg,test,130,Vesper Sparrow
7658,7658,7658,7658,7659,131,131.Vesper_Sparrow/Vesper_Sparrow_0051_125587.jpg,test,130,Vesper Sparrow
7659,7659,7659,7659,7660,131,131.Vesper_Sparrow/Vesper_Sparrow_0077_125597.jpg,test,130,Vesper Sparrow
7660,7660,7660,7660,7661,131,131.Vesper_Sparrow/Vesper_Sparrow_0091_125598.jpg,test,130,Vesper Sparrow
7662,7662,7662,7662,7663,131,131.Vesper_Sparrow/Vesper_Sparrow_0068_125601.jpg,test,130,Vesper Sparrow
7666,7666,7666,7666,7667,131,131.Vesper_Sparrow/Vesper_Sparrow_0011_125608.jpg,test,130,Vesper Sparrow
7667,7667,7667,7667,7668,131,131.Vesper_Sparrow/Vesper_Sparrow_0055_125611.jpg,test,130,Vesper Sparrow
7668,7668,7668,7668,7669,131,131.Vesper_Sparrow/Vesper_Sparrow_0016_125615.jpg,test,130,Vesper Sparrow
7670,7670,7670,7670,7671,131,131.Vesper_Sparrow/Vesper_Sparrow_0028_118217.jpg,test,130,Vesper Sparrow
7671,7671,7671,7671,7672,131,131.Vesper_Sparrow/Vesper_Sparrow_0031_125631.jpg,test,130,Vesper Sparrow
7673,7673,7673,7673,7674,131,131.Vesper_Sparrow/Vesper_Sparrow_0045_125643.jpg,test,130,Vesper Sparrow
7674,7674,7674,7674,7675,131,131.Vesper_Sparrow/Vesper_Sparrow_0037_125648.jpg,test,130,Vesper Sparrow
7678,7678,7678,7678,7679,131,131.Vesper_Sparrow/Vesper_Sparrow_0056_125657.jpg,test,130,Vesper Sparrow
7679,7679,7679,7679,7680,131,131.Vesper_Sparrow/Vesper_Sparrow_0058_125661.jpg,test,130,Vesper Sparrow
7680,7680,7680,7680,7681,131,131.Vesper_Sparrow/Vesper_Sparrow_0030_125663.jpg,test,130,Vesper Sparrow
7682,7682,7682,7682,7683,131,131.Vesper_Sparrow/Vesper_Sparrow_0003_125427.jpg,test,130,Vesper Sparrow
7683,7683,7683,7683,7684,131,131.Vesper_Sparrow/Vesper_Sparrow_0067_125429.jpg,test,130,Vesper Sparrow
7688,7688,7688,7688,7689,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0047_127575.jpg,test,131,White crowned Sparrow
7691,7691,7691,7691,7692,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0116_127512.jpg,test,131,White crowned Sparrow
7692,7692,7692,7692,7693,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0098_127019.jpg,test,131,White crowned Sparrow
7696,7696,7696,7696,7697,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0093_126531.jpg,test,131,White crowned Sparrow
7700,7700,7700,7700,7701,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0109_128529.jpg,test,131,White crowned Sparrow
7704,7704,7704,7704,7705,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0043_127096.jpg,test,131,White crowned Sparrow
7708,7708,7708,7708,7709,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0019_127652.jpg,test,131,White crowned Sparrow
7709,7709,7709,7709,7710,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0009_127658.jpg,test,131,White crowned Sparrow
7711,7711,7711,7711,7712,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,test,131,White crowned Sparrow
7713,7713,7713,7713,7714,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0085_127194.jpg,test,131,White crowned Sparrow
7714,7714,7714,7714,7715,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0102_127708.jpg,test,131,White crowned Sparrow
7718,7718,7718,7718,7719,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0054_126068.jpg,test,131,White crowned Sparrow
7719,7719,7719,7719,7720,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0083_128777.jpg,test,131,White crowned Sparrow
7720,7720,7720,7720,7721,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0141_127766.jpg,test,131,White crowned Sparrow
7721,7721,7721,7721,7722,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,test,131,White crowned Sparrow
7722,7722,7722,7722,7723,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0017_125829.jpg,test,131,White crowned Sparrow
7723,7723,7723,7723,7724,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0089_127778.jpg,test,131,White crowned Sparrow
7724,7724,7724,7724,7725,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0049_128311.jpg,test,131,White crowned Sparrow
7726,7726,7726,7726,7727,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0040_127313.jpg,test,131,White crowned Sparrow
7729,7729,7729,7729,7730,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0012_127853.jpg,test,131,White crowned Sparrow
7732,7732,7732,7732,7733,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0042_128395.jpg,test,131,White crowned Sparrow
7733,7733,7733,7733,7734,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0142_128237.jpg,test,131,White crowned Sparrow
7734,7734,7734,7734,7735,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0044_127386.jpg,test,131,White crowned Sparrow
7735,7735,7735,7735,7736,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0090_125864.jpg,test,131,White crowned Sparrow
7736,7736,7736,7736,7737,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0111_127404.jpg,test,131,White crowned Sparrow
7737,7737,7737,7737,7738,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0118_127919.jpg,test,131,White crowned Sparrow
7738,7738,7738,7738,7739,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0071_127922.jpg,test,131,White crowned Sparrow
7742,7742,7742,7742,7743,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0037_126969.jpg,test,131,White crowned Sparrow
7744,7744,7744,7744,7745,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0092_125934.jpg,test,131,White crowned Sparrow
7745,7745,7745,7745,7746,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0031_126457.jpg,test,131,White crowned Sparrow
7746,7746,7746,7746,7747,133,133.White_throated_Sparrow/White_Throated_Sparrow_0078_129041.jpg,test,132,White throated Sparrow
7747,7747,7747,7747,7748,133,133.White_throated_Sparrow/White_Throated_Sparrow_0107_129046.jpg,test,132,White throated Sparrow
7748,7748,7748,7748,7749,133,133.White_throated_Sparrow/White_Throated_Sparrow_0082_129048.jpg,test,132,White throated Sparrow
7752,7752,7752,7752,7753,133,133.White_throated_Sparrow/White_Throated_Sparrow_0109_129066.jpg,test,132,White throated Sparrow
7753,7753,7753,7753,7754,133,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,test,132,White throated Sparrow
7755,7755,7755,7755,7756,133,133.White_throated_Sparrow/White_Throated_Sparrow_0076_129088.jpg,test,132,White throated Sparrow
7756,7756,7756,7756,7757,133,133.White_throated_Sparrow/White_Throated_Sparrow_0098_129089.jpg,test,132,White throated Sparrow
7761,7761,7761,7761,7762,133,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,test,132,White throated Sparrow
7767,7767,7767,7767,7768,133,133.White_throated_Sparrow/White_Throated_Sparrow_0121_129201.jpg,test,132,White throated Sparrow
7768,7768,7768,7768,7769,133,133.White_throated_Sparrow/White_Throated_Sparrow_0072_129203.jpg,test,132,White throated Sparrow
7770,7770,7770,7770,7771,133,133.White_throated_Sparrow/White_Throated_Sparrow_0060_128802.jpg,test,132,White throated Sparrow
7771,7771,7771,7771,7772,133,133.White_throated_Sparrow/White_Throated_Sparrow_0063_128803.jpg,test,132,White throated Sparrow
7774,7774,7774,7774,7775,133,133.White_throated_Sparrow/White_Throated_Sparrow_0105_128814.jpg,test,132,White throated Sparrow
7775,7775,7775,7775,7776,133,133.White_throated_Sparrow/White_Throated_Sparrow_0106_128815.jpg,test,132,White throated Sparrow
7776,7776,7776,7776,7777,133,133.White_throated_Sparrow/White_Throated_Sparrow_0043_128818.jpg,test,132,White throated Sparrow
7777,7777,7777,7777,7778,133,133.White_throated_Sparrow/White_Throated_Sparrow_0135_128819.jpg,test,132,White throated Sparrow
