,Unnamed: 0,md5hash,fitzpatrick_scale,fitzpatrick_centaur,species,nine_partition_label,three_partition_label,qc,url,url_alphanum,filename,fitzpatrick,fitzpatrick_v,three_v,nine_v,label_v,split,label
303,303,3f226185baafb9808f99b79de8b7dd2a,1,1,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/giant_congenital_nevus/giant_congenital_nevus5.jpg,httpwwwdermaamincomsiteimagesclinicalpicggiantcongenitalnevusgiantcongenitalnevus5jpg.jpg,data/finalfitz17k/3f226185baafb9808f99b79de8b7dd2a.jpg,1.0,0,0,2,14,test,18
304,304,9d91e65ae2a4ed5e757c765a509b420d,1,1,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus17.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus17jpg.jpg,data/finalfitz17k/9d91e65ae2a4ed5e757c765a509b420d.jpg,1.0,0,0,0,10,test,0
305,305,d91f1961238599efad26aa8142fb196d,3,3,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/giant_congenital_nevus/giant_congenital_nevus10.jpg,httpwwwdermaamincomsiteimagesclinicalpicggiantcongenitalnevusgiantcongenitalnevus10jpg.jpg,data/finalfitz17k/d91f1961238599efad26aa8142fb196d.jpg,3.0,4,0,2,14,test,18
306,306,3693864fcaad69d5bd59f2c020ec125d,1,1,seborrheic keratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses47.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses47jpg.jpg,data/finalfitz17k/3693864fcaad69d5bd59f2c020ec125d.jpg,1.0,0,0,1,96,test,23
307,307,a93ef9b088e39bb7fe7e37205f0a3084,2,1,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx18jpg.jpg,data/finalfitz17k/a93ef9b088e39bb7fe7e37205f0a3084.jpg,1.5,1,2,4,21,test,17
308,308,62ad6eb8610e09fa55e991ec987a589c,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis13.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis13jpg.jpg,data/finalfitz17k/62ad6eb8610e09fa55e991ec987a589c.jpg,5.0,8,2,4,47,test,32
309,309,d9e73408a74710b6a86230084ffb2c88,1,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus70.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus70jpg.jpg,data/finalfitz17k/d9e73408a74710b6a86230084ffb2c88.jpg,1.0,0,0,1,24,test,1
310,310,bc5693a9fb24003c216ccc1e2a8ab88d,1,1,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris38.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris38jpg.jpg,data/finalfitz17k/bc5693a9fb24003c216ccc1e2a8ab88d.jpg,1.0,0,2,4,44,test,33
311,311,91e8adae8884a34bb0768f142555638a,1,1,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis29.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis29jpg.jpg,data/finalfitz17k/91e8adae8884a34bb0768f142555638a.jpg,1.0,0,2,4,74,test,8
312,312,05285a4b2c635374814704052379a29f,3,3,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna45.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna45jpg.jpg,data/finalfitz17k/05285a4b2c635374814704052379a29f.jpg,3.0,4,1,8,46,test,9
313,313,8ed3676bd07bd07da5bc8d653274e6d4,1,1,pilomatricoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma28.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilomatrixomapilomatrixoma28jpg.jpg,data/finalfitz17k/8ed3676bd07bd07da5bc8d653274e6d4.jpg,1.0,0,0,0,77,test,26
314,314,44805004d06cf19ce138a38055bd938e,2,1,granuloma pyogenic,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum30.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomapyogenicumgranulomapyogenicum30jpg.jpg,data/finalfitz17k/44805004d06cf19ce138a38055bd938e.jpg,1.5,1,0,0,35,test,34
315,315,6386ebc5ba73a3cbbfa808a070414ff6,6,5,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis58.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis58jpg.jpg,data/finalfitz17k/6386ebc5ba73a3cbbfa808a070414ff6.jpg,5.5,9,2,4,87,test,29
316,316,7912bc95f10e5705a6e53e02752104d4,2,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum35.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum35jpg.jpg,data/finalfitz17k/7912bc95f10e5705a6e53e02752104d4.jpg,1.5,1,2,4,29,test,3
317,317,f5ce3144cfc60745a852a81d4be4003f,2,1,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn28.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn28jpg.jpg,data/finalfitz17k/f5ce3144cfc60745a852a81d4be4003f.jpg,1.5,1,2,4,102,test,5
318,318,c3cd9180e228bbfdef3576ccbbf8ae9e,2,1,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform14.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform14jpg.jpg,data/finalfitz17k/c3cd9180e228bbfdef3576ccbbf8ae9e.jpg,1.5,1,1,7,9,test,37
319,319,879258b9d5f2c3af988da3942170fee2,2,1,erythema annulare centrifigum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum40.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaannularecentrifugumerythemaannularecentrifugum40jpg.jpg,data/finalfitz17k/879258b9d5f2c3af988da3942170fee2.jpg,1.5,1,2,4,26,test,27
320,320,1cf28107bbd82eebc64c7c395d711c2b,4,3,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna1.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna1jpg.jpg,data/finalfitz17k/1cf28107bbd82eebc64c7c395d711c2b.jpg,3.5,5,1,8,46,test,9
321,321,f12e453c8d27421600f237f74ce36d0d,2,-1,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn53.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn53jpg.jpg,data/finalfitz17k/f12e453c8d27421600f237f74ce36d0d.jpg,2.0,2,0,1,70,test,39
322,322,efef5dcc5edf244f92b30b8ac370d621,3,2,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain39.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain39jpg.jpg,data/finalfitz17k/efef5dcc5edf244f92b30b8ac370d621.jpg,2.5,3,0,0,84,test,13
323,323,2af6f357613a0456e7aa93d5f9ab4d31,3,3,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris15.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris15jpg.jpg,data/finalfitz17k/2af6f357613a0456e7aa93d5f9ab4d31.jpg,3.0,4,2,3,39,test,16
324,324,c1aa9e910dac1de26610e9abc6390f83,5,5,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis22.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis22jpg.jpg,data/finalfitz17k/c1aa9e910dac1de26610e9abc6390f83.jpg,5.0,8,2,4,87,test,29
325,325,8f2c0368a7f10db539fb77c8243d4fb8,5,2,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx3.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx3jpg.jpg,data/finalfitz17k/8f2c0368a7f10db539fb77c8243d4fb8.jpg,3.5,5,2,4,21,test,17
326,326,538f608a6224a5d949b97ac410f10726,3,2,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain23.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain23jpg.jpg,data/finalfitz17k/538f608a6224a5d949b97ac410f10726.jpg,2.5,3,0,0,84,test,13
327,327,43afc50b380e75961cc7fd286d2245c1,2,1,porokeratosis of mibelli,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli49.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli49jpg.jpg,data/finalfitz17k/43afc50b380e75961cc7fd286d2245c1.jpg,1.5,1,0,1,82,test,21
328,328,6de49b7ddf64239e6768e317b4840cac,2,1,solid cystic basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma45.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma45jpg.jpg,data/finalfitz17k/6de49b7ddf64239e6768e317b4840cac.jpg,1.5,1,1,7,97,test,12
329,329,7937e706bf8c198bad6f337ac0f1296c,2,1,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform3.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform3jpg.jpg,data/finalfitz17k/7937e706bf8c198bad6f337ac0f1296c.jpg,1.5,1,1,7,9,test,37
330,330,9a97d551b556e3381c02546dff69f777,1,1,stasis edema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-dermatitis/stasis-dermatitis16.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisdermatitisstasisdermatitis16jpg.jpg,data/finalfitz17k/9a97d551b556e3381c02546dff69f777.jpg,1.0,0,2,4,99,test,4
331,331,cab0246d3889cd8fa48a0c86060bd021,1,1,pilomatricoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma44.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilomatrixomapilomatrixoma44jpg.jpg,data/finalfitz17k/cab0246d3889cd8fa48a0c86060bd021.jpg,1.0,0,0,0,77,test,26
332,332,107e238a14ead26da7464917a6a5d8a3,3,1,solid cystic basal cell carcinoma,malignant epidermal,malignant,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma13.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma13jpg.jpg,data/finalfitz17k/107e238a14ead26da7464917a6a5d8a3.jpg,2.0,2,1,7,97,test,12
333,333,2c80528309aa066a38f56cb560565fa9,1,1,nevocytic nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus6.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus6jpg.jpg,data/finalfitz17k/2c80528309aa066a38f56cb560565fa9.jpg,1.0,0,0,2,69,test,31
334,334,1505265a55a9d9f5efa27905dfd92694,3,2,stasis edema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-dermatitis/stasis-dermatitis32.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisdermatitisstasisdermatitis32jpg.jpg,data/finalfitz17k/1505265a55a9d9f5efa27905dfd92694.jpg,2.5,3,2,4,99,test,4
335,335,1b3454c802df9803cf3a6a789f768831,5,3,congenital nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital4.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscongenitalnaevuscongenital4jpg.jpg,data/finalfitz17k/1b3454c802df9803cf3a6a789f768831.jpg,4.0,6,0,1,62,test,18
336,336,08951e57733de16393a36eaf7331fdac,3,2,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum39.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum39jpg.jpg,data/finalfitz17k/08951e57733de16393a36eaf7331fdac.jpg,2.5,3,2,4,27,test,24
337,337,de1ea15218edff0e29e0a0c4b18acef3,2,2,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform58.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform58jpg.jpg,data/finalfitz17k/de1ea15218edff0e29e0a0c4b18acef3.jpg,2.0,2,1,7,9,test,37
338,338,3d5972853c51fcccb918e53b04b3b6f7,1,1,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis5jpg.jpg,data/finalfitz17k/3d5972853c51fcccb918e53b04b3b6f7.jpg,1.0,0,2,4,74,test,8
339,339,bfeede852aaa590eeae10fd7607163f9,3,2,seborrheic keratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses31.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses31jpg.jpg,data/finalfitz17k/bfeede852aaa590eeae10fd7607163f9.jpg,2.5,3,0,1,96,test,23
340,340,99179d5d54fc4c34b452e0fc94cec27f,6,5,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_lichenoid_chronica/pityriasis_lichenoid_chronica6.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoidchronicapityriasislichenoidchronica6jpg.jpg,data/finalfitz17k/99179d5d54fc4c34b452e0fc94cec27f.jpg,5.5,9,2,4,78,test,30
341,341,ecd3324f59bc6b1ccc51a094efd4912d,1,1,aplasia cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta20.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaplasiacutiscongenitacircumscriptaaplasiacutiscongenitacircumscripta20jpg.jpg,data/finalfitz17k/ecd3324f59bc6b1ccc51a094efd4912d.jpg,1.0,0,2,4,7,test,20
342,342,790e62c70ed19fe96fe198d8261a1b1f,3,2,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease16.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease16jpg.jpg,data/finalfitz17k/790e62c70ed19fe96fe198d8261a1b1f.jpg,2.5,3,2,4,11,test,7
343,343,77bfb054621858f9296b9509bf765fc6,3,1,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucous-cyst/mucous-cyst8.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucouscystmucouscyst8jpg.jpg,data/finalfitz17k/77bfb054621858f9296b9509bf765fc6.jpg,2.0,2,0,0,59,test,25
344,344,33ef5769218e5981286d0d1c136be28e,1,2,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus20.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus20jpg.jpg,data/finalfitz17k/33ef5769218e5981286d0d1c136be28e.jpg,1.5,1,0,0,10,test,0
345,345,7fcf488081345e8e4a3b2e3636900f70,2,1,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus38.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus38jpg.jpg,data/finalfitz17k/7fcf488081345e8e4a3b2e3636900f70.jpg,1.5,1,0,2,14,test,18
346,346,e66e69d4c40e535b42d998137d1861af,3,1,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx1jpg.jpg,data/finalfitz17k/e66e69d4c40e535b42d998137d1861af.jpg,2.0,2,2,4,21,test,17
347,347,e122dc6b87398b68b760d9779f08fe5a,2,2,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus64.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus64jpg.jpg,data/finalfitz17k/e122dc6b87398b68b760d9779f08fe5a.jpg,2.0,2,0,2,37,test,11
348,348,9ff6eb414a60692b823398e553018be9,1,1,calcinosis cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis38.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis38jpg.jpg,data/finalfitz17k/9ff6eb414a60692b823398e553018be9.jpg,1.0,0,2,4,12,test,22
349,349,a4fbe129fc29a16cfe5dbc7d1fa483b8,2,1,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain37.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain37jpg.jpg,data/finalfitz17k/a4fbe129fc29a16cfe5dbc7d1fa483b8.jpg,1.5,1,0,0,84,test,13
350,350,c011e6a013275b66d23a67658447d500,2,1,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica53.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacrodermatitisenteropathicaacrodermatitisenteropathica53jpg.jpg,data/finalfitz17k/c011e6a013275b66d23a67658447d500.jpg,1.5,1,2,3,4,test,28
351,351,ed5e1087e76781d5e9972c5d1fb75bac,4,4,erythema annulare centrifigum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum42.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaannularecentrifugumerythemaannularecentrifugum42jpg.jpg,data/finalfitz17k/ed5e1087e76781d5e9972c5d1fb75bac.jpg,4.0,6,2,4,26,test,27
352,352,35c6df932b0ce8a5d2b24381ae3197e6,1,-1,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris46.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris46jpg.jpg,data/finalfitz17k/35c6df932b0ce8a5d2b24381ae3197e6.jpg,1.0,0,2,3,39,test,16
353,353,f2be4eea90ea6d02de14cd92aa6543b5,2,2,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis1jpg.jpg,data/finalfitz17k/f2be4eea90ea6d02de14cd92aa6543b5.jpg,2.0,2,2,4,74,test,8
354,354,df12d8dc1898ef03e2c70ced55513086,3,3,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica36.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacrodermatitisenteropathicaacrodermatitisenteropathica36jpg.jpg,data/finalfitz17k/df12d8dc1898ef03e2c70ced55513086.jpg,3.0,4,2,3,4,test,28
355,355,14bba0169bbbdf4da346446a745e8f12,1,1,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis26.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis26jpg.jpg,data/finalfitz17k/14bba0169bbbdf4da346446a745e8f12.jpg,1.0,0,0,1,18,test,10
356,356,7569600ca005e35104ad8d7d0c7c5162,2,1,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris10.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris10jpg.jpg,data/finalfitz17k/7569600ca005e35104ad8d7d0c7c5162.jpg,1.5,1,2,3,39,test,16
357,357,802ecf7b97c9152c7c87ee2f00903664,2,1,livedo reticularis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis51.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis51jpg.jpg,data/finalfitz17k/802ecf7b97c9152c7c87ee2f00903664.jpg,1.5,1,2,4,50,test,14
358,358,b72d1be04344752af9265ee18ad121b8,6,6,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum29.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum29jpg.jpg,data/finalfitz17k/b72d1be04344752af9265ee18ad121b8.jpg,6.0,10,2,3,113,test,6
359,359,37cf84e1e8297ee355805f1c025148de,5,4,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis51.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis51jpg.jpg,data/finalfitz17k/37cf84e1e8297ee355805f1c025148de.jpg,4.5,7,2,4,74,test,8
360,360,e3fc2274077a2f199c63de5a66158f0a,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum20.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum20jpg.jpg,data/finalfitz17k/e3fc2274077a2f199c63de5a66158f0a.jpg,1.0,0,2,4,29,test,3
361,361,bd7012a120989a1526406d1b3a54934a,2,-1,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucocele/mucocele2.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucocelemucocele2jpg.jpg,data/finalfitz17k/bd7012a120989a1526406d1b3a54934a.jpg,2.0,2,0,0,59,test,25
362,362,dc3ea7bc88855bd4da3ebe0cf2412733,4,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus4.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus4jpg.jpg,data/finalfitz17k/dc3ea7bc88855bd4da3ebe0cf2412733.jpg,2.5,3,0,1,24,test,1
363,363,13536ee2b1880f6f8265a419bbe8cd40,2,3,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn27.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn27jpg.jpg,data/finalfitz17k/13536ee2b1880f6f8265a419bbe8cd40.jpg,2.5,3,0,1,70,test,39
364,364,68a43f690c2129ca12e669bd65701e39,1,1,aplasia cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta45.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaplasiacutiscongenitacircumscriptaaplasiacutiscongenitacircumscripta45jpg.jpg,data/finalfitz17k/68a43f690c2129ca12e669bd65701e39.jpg,1.0,0,2,4,7,test,20
365,365,40b42b2a6b5116732b7561c3dabb567c,3,2,calcinosis cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis32.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis32jpg.jpg,data/finalfitz17k/40b42b2a6b5116732b7561c3dabb567c.jpg,2.5,3,2,4,12,test,22
366,366,9e2e66563a1d2224d4786854473228be,2,1,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis80.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis80jpg.jpg,data/finalfitz17k/9e2e66563a1d2224d4786854473228be.jpg,1.5,1,2,4,87,test,29
367,367,d8b3dc2a65b4cec451a05d16dba218a1,5,5,congenital nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital17.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscongenitalnaevuscongenital17jpg.jpg,data/finalfitz17k/d8b3dc2a65b4cec451a05d16dba218a1.jpg,5.0,8,0,1,62,test,18
368,368,ed228a344a6ebf37caa14185c953bcd7,1,2,calcinosis cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis17.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis17jpg.jpg,data/finalfitz17k/ed228a344a6ebf37caa14185c953bcd7.jpg,1.5,1,2,4,12,test,22
